// RewardTableId,RewardTableSubId,UnanalyzedLogGradeId,CommonRewardType,CommonRewardId,CommonRewardNum,StrengthMin,StrengthMax,PropertyTableSubId,QuestInfoDisplayFlag,Rate
4404,200089,4,3,110044,1,0,0,0,True,4000
4405,200089,4,3,110054,1,0,0,0,True,4000
4406,200089,3,3,110060,1,0,0,0,False,700
4407,200089,3,3,110070,1,0,0,0,False,700
4408,200089,3,3,110080,1,0,0,0,False,700
4409,200089,3,3,110090,1,0,0,0,False,700
4410,200089,3,3,110100,1,0,0,0,False,700
4411,200089,3,3,110110,1,0,0,0,False,700
4412,200089,3,3,110120,1,0,0,0,False,700
4413,200089,3,3,110130,1,0,0,0,False,700
4414,200089,3,3,110140,1,0,0,0,False,700
4415,200089,3,3,110150,1,0,0,0,False,700
4416,200089,3,3,110160,1,0,0,0,False,700
4417,200089,3,3,110170,1,0,0,0,False,700
4418,200089,3,3,110180,1,0,0,0,False,700
4419,200089,3,3,110190,1,0,0,0,False,700
4420,200089,3,3,110200,1,0,0,0,False,700
4421,200089,3,3,110210,1,0,0,0,False,500
4422,200089,3,3,110220,1,0,0,0,False,250
4423,200089,3,3,110230,1,0,0,0,False,250
4424,200089,3,3,110240,1,0,0,0,False,250
4425,200089,3,3,110250,1,0,0,0,False,250
4426,200089,3,3,110260,1,0,0,0,False,250
4427,200089,3,3,110270,1,0,0,0,False,250
4428,200089,3,3,110620,1,0,0,0,False,250
4429,200089,3,3,110670,1,0,0,0,False,250
4430,200089,4,3,140000,1,0,0,0,False,400
4431,200089,4,3,150010,1,0,0,0,False,150
4432,200089,4,3,150020,1,0,0,0,False,150
4433,200089,4,3,150030,1,0,0,0,False,150
4434,200089,4,3,150040,1,0,0,0,False,150
4436,200090,3,1,107000060,1,0,0,10044,True,3600
4437,200090,3,1,107000070,1,0,0,10104,True,3600
4438,200090,3,1,107000080,1,0,0,10044,True,3600
4439,200090,3,1,108000050,1,0,0,10114,True,3600
4440,200090,3,1,109000050,1,0,0,10135,True,3600
4441,200090,4,1,107000100,1,0,0,10044,True,3500
4442,200090,4,1,103000090,1,0,0,10084,True,3500
4443,200090,5,1,107000110,1,0,0,10104,True,1000
4444,200090,1,2,105000000,1,90,90,20015,True,12000
4445,200090,2,2,105000001,1,90,90,20015,True,10000
4446,200090,3,2,105000002,1,90,90,20015,True,7500
4447,200090,4,2,105000003,1,90,90,20000,True,1500
4448,200090,5,2,105000004,1,90,90,20000,True,750
4449,200090,1,2,120000000,1,90,90,30035,True,5000
4450,200090,2,2,120000001,1,90,90,30045,True,4000
4451,200090,3,2,120000002,1,90,90,30055,True,2500
4452,200090,4,2,120000003,1,90,90,30035,True,500
4453,200090,5,2,120000004,1,90,90,30055,True,250
4454,200090,4,3,130024,1,0,0,0,True,4000
4455,200090,4,3,130034,1,0,0,0,True,4000
4456,200090,4,3,130044,1,0,0,0,True,4000
4457,200090,4,3,130054,1,0,0,0,True,4000
4458,200090,3,3,130060,1,0,0,0,False,600
4459,200090,3,3,130070,1,0,0,0,False,600
4460,200090,3,3,130080,1,0,0,0,False,600
4461,200090,3,3,130090,1,0,0,0,False,800
4462,200090,3,3,130100,1,0,0,0,False,800
4463,200090,3,3,130110,1,0,0,0,False,800
4464,200090,3,3,130120,1,0,0,0,False,800
4465,200090,3,3,130130,1,0,0,0,False,800
4466,200090,3,3,130140,1,0,0,0,False,800
4467,200090,3,3,130150,1,0,0,0,False,700
4468,200090,3,3,130160,1,0,0,0,False,700
4469,200090,3,3,130170,1,0,0,0,False,700
4470,200090,3,3,130180,1,0,0,0,False,700
4471,200090,3,3,130190,1,0,0,0,False,600
4472,200090,3,3,130200,1,0,0,0,False,600
4473,200090,3,3,130420,1,0,0,0,False,400
4474,200090,3,3,130510,1,0,0,0,False,400
4475,200090,3,3,130520,1,0,0,0,False,400
4476,200090,3,3,130530,1,0,0,0,False,400
4477,200090,3,3,130540,1,0,0,0,False,400
4478,200090,3,3,130660,1,0,0,0,False,400
4479,200090,4,3,140000,1,0,0,0,False,400
4480,200090,4,3,150010,1,0,0,0,False,150
4481,200090,4,3,150020,1,0,0,0,False,150
4482,200090,4,3,150030,1,0,0,0,False,150
4483,200090,4,3,150040,1,0,0,0,False,150
4485,300400,1,1,109000010,1,0,0,10130,False,2000
4486,300400,2,1,109000020,1,0,0,10130,False,1700
4487,300400,2,1,109000030,1,0,0,10130,False,1700
4488,300400,2,1,109000040,1,0,0,10130,False,1700
4489,300400,3,1,109000050,1,0,0,10130,False,1425
4490,300400,3,1,109000060,1,0,0,10130,False,1425
4491,300400,3,1,109000070,1,0,0,10130,False,1425
4492,300400,3,1,109000080,1,0,0,10130,False,1425
4493,300400,4,1,109000090,1,0,0,10130,False,1000
4494,300400,4,1,109000100,1,0,0,10130,False,1000
4495,300400,5,1,109000110,1,0,0,10130,False,200
4496,300400,1,3,170000,1,0,0,0,False,0
4497,300400,2,3,170001,1,0,0,0,False,0
4498,300400,3,3,170002,1,0,0,0,False,15000
4499,300400,4,3,170003,1,0,0,0,False,11000
4500,300400,5,3,170004,1,0,0,0,False,7000
4501,300400,1,3,180000,1,0,0,0,False,0
4502,300400,2,3,180001,1,0,0,0,False,0
4503,300400,3,3,180002,1,0,0,0,False,15000
4504,300400,4,3,180003,1,0,0,0,False,11000
4505,300400,5,3,180004,1,0,0,0,False,7000
4506,300400,1,8,201000010,1,0,0,0,False,1000
4507,300400,1,8,292000010,1,0,0,0,False,1000
4508,300400,1,8,299000040,1,0,0,0,False,1000
4509,300400,1,8,299000070,1,0,0,0,False,1000
4510,300400,1,8,299000110,1,0,0,0,False,1000
4511,300400,1,8,299000120,1,0,0,0,False,1000
4512,300400,1,8,299000140,1,0,0,0,False,1000
4513,300400,2,8,202000010,1,0,0,0,False,800
4514,300400,2,8,290000010,1,0,0,0,False,800
4515,300400,2,8,299000010,1,0,0,0,False,800
4516,300400,2,8,299000150,1,0,0,0,False,800
4517,300400,2,8,299000190,1,0,0,0,False,800
4518,300400,2,8,299000200,1,0,0,0,False,800
4519,300400,2,8,299000210,1,0,0,0,False,800
4520,300400,3,8,298000050,1,0,0,0,False,600
4521,300400,3,8,298000060,1,0,0,0,False,600
4522,300400,3,8,299000060,1,0,0,0,False,600
4523,300400,3,8,299000170,1,0,0,0,False,600
4524,300400,4,3,140000,1,0,0,0,False,3000
4525,300400,5,3,150010,1,0,0,0,False,100
4526,300400,5,3,150020,1,0,0,0,False,150
4527,300400,5,3,150030,1,0,0,0,False,350
4528,300400,5,3,150040,1,0,0,0,False,400
4530,300401,1,1,109000010,1,0,0,10131,False,1700
4531,300401,2,1,109000020,1,0,0,10131,False,1600
4532,300401,2,1,109000030,1,0,0,10131,False,1600
4533,300401,2,1,109000040,1,0,0,10131,False,1600
4534,300401,3,1,109000050,1,0,0,10131,False,1500
4535,300401,3,1,109000060,1,0,0,10131,False,1500
4536,300401,3,1,109000070,1,0,0,10131,False,1500
4537,300401,3,1,109000080,1,0,0,10131,False,1500
4538,300401,4,1,109000090,1,0,0,10131,False,1100
4539,300401,4,1,109000100,1,0,0,10131,False,1100
4540,300401,5,1,109000110,1,0,0,10131,False,300
4541,300401,1,3,170000,1,0,0,0,False,0
4542,300401,2,3,170001,1,0,0,0,False,0
4543,300401,3,3,170002,1,0,0,0,False,0
4544,300401,4,3,170003,1,0,0,0,False,20000
4545,300401,5,3,170004,1,0,0,0,False,13000
4546,300401,1,3,180000,1,0,0,0,False,0
4547,300401,2,3,180001,1,0,0,0,False,0
4548,300401,3,3,180002,1,0,0,0,False,0
4549,300401,4,3,180003,1,0,0,0,False,20000
4550,300401,5,3,180004,1,0,0,0,False,13000
4551,300401,1,8,201000010,1,0,0,0,False,1000
4552,300401,1,8,292000010,1,0,0,0,False,1000
4553,300401,1,8,299000040,1,0,0,0,False,1000
4554,300401,1,8,299000070,1,0,0,0,False,1000
4555,300401,1,8,299000110,1,0,0,0,False,1000
4556,300401,1,8,299000120,1,0,0,0,False,1000
4557,300401,1,8,299000140,1,0,0,0,False,1000
4558,300401,2,8,202000010,1,0,0,0,False,800
4559,300401,2,8,290000010,1,0,0,0,False,800
4560,300401,2,8,299000010,1,0,0,0,False,800
4561,300401,2,8,299000150,1,0,0,0,False,800
4562,300401,2,8,299000190,1,0,0,0,False,800
4563,300401,2,8,299000200,1,0,0,0,False,800
4564,300401,2,8,299000210,1,0,0,0,False,800
4565,300401,3,8,298000050,1,0,0,0,False,600
4566,300401,3,8,298000060,1,0,0,0,False,600
4567,300401,3,8,299000060,1,0,0,0,False,600
4568,300401,3,8,299000170,1,0,0,0,False,600
4569,300401,4,3,140000,1,0,0,0,False,3000
4570,300401,5,3,150010,1,0,0,0,False,100
4571,300401,5,3,150020,1,0,0,0,False,150
4572,300401,5,3,150030,1,0,0,0,False,350
4573,300401,5,3,150040,1,0,0,0,False,400
4575,300402,3,1,109000050,1,0,0,10132,False,2500
4576,300402,3,1,109000060,1,0,0,10132,False,2500
4577,300402,3,1,109000070,1,0,0,10132,False,2500
4578,300402,3,1,109000080,1,0,0,10132,False,2500
4579,300402,4,1,109000090,1,0,0,10132,False,2000
4580,300402,4,1,109000100,1,0,0,10132,False,2000
4581,300402,5,1,109000110,1,0,0,10132,False,1000
4582,300402,1,3,170000,1,0,0,0,False,0
4583,300402,2,3,170001,1,0,0,0,False,0
4584,300402,3,3,170002,1,0,0,0,False,0
4585,300402,4,3,170003,1,0,0,0,False,0
4586,300402,5,3,170004,1,0,0,0,False,30000
4587,300402,1,3,180000,1,0,0,0,False,0
4588,300402,2,3,180001,1,0,0,0,False,0
4589,300402,3,3,180002,1,0,0,0,False,0
4590,300402,4,3,180003,1,0,0,0,False,0
4591,300402,5,3,180004,1,0,0,0,False,30000
4592,300402,1,8,201000010,1,0,0,0,False,1000
4593,300402,1,8,292000010,1,0,0,0,False,1000
4594,300402,1,8,299000040,1,0,0,0,False,1000
4595,300402,1,8,299000070,1,0,0,0,False,1000
4596,300402,1,8,299000110,1,0,0,0,False,1000
4597,300402,1,8,299000120,1,0,0,0,False,1000
4598,300402,1,8,299000140,1,0,0,0,False,1000
4599,300402,2,8,202000010,1,0,0,0,False,800
4600,300402,2,8,290000010,1,0,0,0,False,800
4601,300402,2,8,299000010,1,0,0,0,False,800
4602,300402,2,8,299000150,1,0,0,0,False,800
4603,300402,2,8,299000190,1,0,0,0,False,800
4604,300402,2,8,299000200,1,0,0,0,False,800
4605,300402,2,8,299000210,1,0,0,0,False,800
4606,300402,3,8,298000050,1,0,0,0,False,600
4607,300402,3,8,298000060,1,0,0,0,False,600
4608,300402,3,8,299000060,1,0,0,0,False,600
4609,300402,3,8,299000170,1,0,0,0,False,600
4610,300402,4,3,140000,1,0,0,0,False,4000
4611,300402,5,3,150010,1,0,0,0,False,550
4612,300402,5,3,150020,1,0,0,0,False,950
4613,300402,5,3,150030,1,0,0,0,False,2000
4614,300402,5,3,150040,1,0,0,0,False,2500
4616,300403,3,1,109000050,1,0,0,10133,False,2400
4617,300403,3,1,109000060,1,0,0,10133,False,2400
4618,300403,3,1,109000070,1,0,0,10133,False,2400
4619,300403,3,1,109000080,1,0,0,10133,False,2400
4620,300403,4,1,109000090,1,0,0,10133,False,2100
4621,300403,4,1,109000100,1,0,0,10133,False,2100
4622,300403,5,1,109000110,1,0,0,10133,False,1200
4623,300403,1,3,170000,1,0,0,0,False,0
4624,300403,2,3,170001,1,0,0,0,False,0
4625,300403,3,3,170002,1,0,0,0,False,0
4626,300403,4,3,170003,1,0,0,0,False,0
4627,300403,5,3,170004,1,0,0,0,False,30000
4628,300403,1,3,180000,1,0,0,0,False,0
4629,300403,2,3,180001,1,0,0,0,False,0
4630,300403,3,3,180002,1,0,0,0,False,0
4631,300403,4,3,180003,1,0,0,0,False,0
4632,300403,5,3,180004,1,0,0,0,False,30000
4633,300403,1,8,201000010,1,0,0,0,False,1000
4634,300403,1,8,292000010,1,0,0,0,False,1000
4635,300403,1,8,299000040,1,0,0,0,False,1000
4636,300403,1,8,299000070,1,0,0,0,False,1000
4637,300403,1,8,299000110,1,0,0,0,False,1000
4638,300403,1,8,299000120,1,0,0,0,False,1000
4639,300403,1,8,299000140,1,0,0,0,False,1000
4640,300403,2,8,202000010,1,0,0,0,False,800
4641,300403,2,8,290000010,1,0,0,0,False,800
4642,300403,2,8,299000010,1,0,0,0,False,800
4643,300403,2,8,299000150,1,0,0,0,False,800
4644,300403,2,8,299000190,1,0,0,0,False,800
4645,300403,2,8,299000200,1,0,0,0,False,800
4646,300403,2,8,299000210,1,0,0,0,False,800
4647,300403,3,8,298000050,1,0,0,0,False,600
4648,300403,3,8,298000060,1,0,0,0,False,600
4649,300403,3,8,299000060,1,0,0,0,False,600
4650,300403,3,8,299000170,1,0,0,0,False,600
4651,300403,4,3,140000,1,0,0,0,False,4000
4652,300403,5,3,150010,1,0,0,0,False,550
4653,300403,5,3,150020,1,0,0,0,False,950
4654,300403,5,3,150030,1,0,0,0,False,2000
4655,300403,5,3,150040,1,0,0,0,False,2500
4657,300404,3,1,109000050,1,0,0,10135,False,2300
4658,300404,3,1,109000060,1,0,0,10135,False,2300
4659,300404,3,1,109000070,1,0,0,10135,False,2300
4660,300404,3,1,109000080,1,0,0,10135,False,2300
4661,300404,4,1,109000090,1,0,0,10135,False,2200
4662,300404,4,1,109000100,1,0,0,10135,False,2200
4663,300404,5,1,109000110,1,0,0,10135,False,1400
4664,300404,1,3,170000,1,0,0,0,False,0
4665,300404,2,3,170001,1,0,0,0,False,0
4666,300404,3,3,170002,1,0,0,0,False,0
4667,300404,4,3,170003,1,0,0,0,False,0
4668,300404,5,3,170004,1,0,0,0,False,28000
4669,300404,1,3,180000,1,0,0,0,False,0
4670,300404,2,3,180001,1,0,0,0,False,0
4671,300404,3,3,180002,1,0,0,0,False,0
4672,300404,4,3,180003,1,0,0,0,False,0
4673,300404,5,3,180004,1,0,0,0,False,28000
4674,300404,1,8,201000010,1,0,0,0,False,1000
4675,300404,1,8,292000010,1,0,0,0,False,1000
4676,300404,1,8,299000040,1,0,0,0,False,1000
4677,300404,1,8,299000070,1,0,0,0,False,1000
4678,300404,1,8,299000110,1,0,0,0,False,1000
4679,300404,1,8,299000120,1,0,0,0,False,1000
4680,300404,1,8,299000140,1,0,0,0,False,1000
4681,300404,2,8,202000010,1,0,0,0,False,800
4682,300404,2,8,290000010,1,0,0,0,False,800
4683,300404,2,8,299000010,1,0,0,0,False,800
4684,300404,2,8,299000150,1,0,0,0,False,800
4685,300404,2,8,299000190,1,0,0,0,False,800
4686,300404,2,8,299000200,1,0,0,0,False,800
4687,300404,2,8,299000210,1,0,0,0,False,800
4688,300404,3,8,298000050,1,0,0,0,False,600
4689,300404,3,8,298000060,1,0,0,0,False,600
4690,300404,3,8,299000060,1,0,0,0,False,600
4691,300404,3,8,299000170,1,0,0,0,False,600
4692,300404,4,3,140000,1,0,0,0,False,5000
4693,300404,5,3,150010,1,0,0,0,False,1100
4694,300404,5,3,150020,1,0,0,0,False,1700
4695,300404,5,3,150030,1,0,0,0,False,2800
4696,300404,5,3,150040,1,0,0,0,False,3100
4697,300404,5,3,190000,1,0,0,0,False,100
4698,300404,5,3,200000,1,0,0,0,False,100
4699,300404,5,3,210000,1,0,0,0,False,100
4701,200091,3,1,102000060,1,0,0,10074,True,3600
4702,200091,3,1,102000070,1,0,0,10024,True,3600
4703,200091,3,1,102000080,1,0,0,10024,True,3600
4704,200091,3,1,103000050,1,0,0,10024,True,3600
4705,200091,3,1,105000050,1,0,0,10034,True,3600
4706,200091,4,1,102000100,1,0,0,10074,True,1750
4707,200091,4,1,102000110,1,0,0,10024,True,1750
4708,200091,4,1,106000090,1,0,0,10124,True,1750
4709,200091,4,1,109000090,1,0,0,10135,True,1750
4710,200091,5,1,102000120,1,0,0,10074,True,1000
4711,200091,1,2,102000000,1,90,90,20015,True,12000
4712,200091,2,2,102000001,1,90,90,20015,True,10000
4713,200091,3,2,102000002,1,90,90,20015,True,7500
4714,200091,4,2,102000003,1,90,90,20015,True,1500
4715,200091,5,2,102000004,1,90,90,20015,True,750
4716,200091,1,2,112000000,1,90,90,30014,True,5000
4717,200091,2,2,112000001,1,90,90,30014,True,4000
4718,200091,3,2,112000002,1,90,90,30014,True,2400
4719,200091,4,2,112000003,1,90,90,30014,True,550
4720,200091,5,2,112000004,1,90,90,30014,True,300
4721,200091,3,3,170004,1,0,0,0,True,25000
4722,200091,4,3,170005,1,0,0,0,True,5000
4724,200092,3,1,110000070,1,0,0,10144,True,9000
4725,200092,3,1,110000080,1,0,0,10144,True,9000
4726,200092,4,1,110000100,1,0,0,10144,True,7000
4727,200092,5,1,110000110,1,0,0,10154,True,1000
4728,200092,1,2,107000000,1,90,90,20015,True,12000
4729,200092,2,2,107000001,1,90,90,20015,True,10000
4730,200092,3,2,107000002,1,90,90,20015,True,7500
4731,200092,4,2,107000003,1,90,90,20015,True,1500
4732,200092,5,2,107000004,1,90,90,20015,True,750
4733,200092,1,2,120000000,1,90,90,30035,True,5000
4734,200092,2,2,120000001,1,90,90,30045,True,4000
4735,200092,3,2,120000002,1,90,90,30055,True,2400
4736,200092,4,2,120000003,1,90,90,30035,True,550
4737,200092,5,2,120000004,1,90,90,30055,True,300
4738,200092,4,3,120024,1,0,0,0,True,3750
4739,200092,4,3,120034,1,0,0,0,True,3750
4740,200092,4,3,120044,1,0,0,0,True,3750
4741,200092,4,3,120054,1,0,0,0,True,3750
4742,200092,3,3,120241,1,0,0,0,False,100
4743,200092,3,3,120251,1,0,0,0,False,100
4744,200092,3,3,120261,1,0,0,0,False,100
4745,200092,3,3,120271,1,0,0,0,False,100
4746,200092,3,3,120300,1,0,0,0,False,750
4747,200092,3,3,120310,1,0,0,0,False,750
4748,200092,3,3,120320,1,0,0,0,False,750
4749,200092,3,3,120330,1,0,0,0,False,750
4750,200092,3,3,120340,1,0,0,0,False,750
4751,200092,3,3,120350,1,0,0,0,False,750
4752,200092,3,3,120360,1,0,0,0,False,1000
4753,200092,3,3,120370,1,0,0,0,False,1000
4754,200092,3,3,120380,1,0,0,0,False,1000
4755,200092,3,3,120390,1,0,0,0,False,1000
4756,200092,3,3,120400,1,0,0,0,False,150
4757,200092,3,3,120410,1,0,0,0,False,150
4758,200092,3,3,120420,1,0,0,0,False,150
4759,200092,3,3,120430,1,0,0,0,False,150
4760,200092,3,3,120450,1,0,0,0,False,150
4761,200092,3,3,120460,1,0,0,0,False,150
4762,200092,3,3,120550,1,0,0,0,False,150
4763,200092,3,3,120560,1,0,0,0,False,150
4764,200092,3,3,120570,1,0,0,0,False,1000
4765,200092,3,3,120990,1,0,0,0,False,750
4766,200092,3,3,121000,1,0,0,0,False,750
4767,200092,3,3,121010,1,0,0,0,False,750
4768,200092,3,3,121020,1,0,0,0,False,650
4769,200092,4,3,140000,1,0,0,0,False,400
4770,200092,4,3,150010,1,0,0,0,False,150
4771,200092,4,3,150020,1,0,0,0,False,150
4772,200092,4,3,150030,1,0,0,0,False,150
4773,200092,4,3,150040,1,0,0,0,False,150
4775,200093,3,1,105000060,1,0,0,10094,True,3600
4776,200093,3,1,105000070,1,0,0,10094,True,3600
4777,200093,3,1,105000080,1,0,0,10034,True,3600
4778,200093,3,1,104000050,1,0,0,10024,True,3600
4779,200093,3,1,106000050,1,0,0,10124,True,3600
4780,200093,4,1,105000100,1,0,0,10034,True,1750
4781,200093,4,1,105000110,1,0,0,10034,True,1750
4782,200093,4,1,108000090,1,0,0,10114,True,1750
4783,200093,4,1,110000090,1,0,0,10154,True,1750
4784,200093,5,1,105000120,1,0,0,10094,True,1000
4785,200093,1,2,109000000,1,90,90,20035,True,12000
4786,200093,2,2,109000001,1,90,90,20035,True,10000
4787,200093,3,2,109000002,1,90,90,20035,True,7500
4788,200093,4,2,109000003,1,90,90,20000,True,1500
4789,200093,5,2,109000004,1,90,90,20035,True,750
4790,200093,1,2,112000000,1,90,90,30014,True,5000
4791,200093,2,2,112000001,1,90,90,30014,True,4000
4792,200093,3,2,112000002,1,90,90,30014,True,2400
4793,200093,4,2,112000003,1,90,90,30014,True,550
4794,200093,5,2,112000004,1,90,90,30014,True,300
4795,200093,4,3,130024,1,0,0,0,True,4000
4796,200093,4,3,130034,1,0,0,0,True,4000
4797,200093,4,3,130044,1,0,0,0,True,4000
4798,200093,4,3,130054,1,0,0,0,True,4000
4799,200093,3,3,130060,1,0,0,0,False,600
4800,200093,3,3,130070,1,0,0,0,False,600
4801,200093,3,3,130080,1,0,0,0,False,600
4802,200093,3,3,130090,1,0,0,0,False,800
4803,200093,3,3,130100,1,0,0,0,False,800
4804,200093,3,3,130110,1,0,0,0,False,800
4805,200093,3,3,130120,1,0,0,0,False,800
4806,200093,3,3,130130,1,0,0,0,False,800
4807,200093,3,3,130140,1,0,0,0,False,800
4808,200093,3,3,130150,1,0,0,0,False,700
4809,200093,3,3,130160,1,0,0,0,False,700
4810,200093,3,3,130170,1,0,0,0,False,700
4811,200093,3,3,130180,1,0,0,0,False,700
4812,200093,3,3,130190,1,0,0,0,False,600
4813,200093,3,3,130200,1,0,0,0,False,600
4814,200093,3,3,130420,1,0,0,0,False,400
4815,200093,3,3,130510,1,0,0,0,False,400
4816,200093,3,3,130520,1,0,0,0,False,400
4817,200093,3,3,130530,1,0,0,0,False,400
4818,200093,3,3,130540,1,0,0,0,False,400
4819,200093,3,3,130660,1,0,0,0,False,400
4820,200093,4,3,140000,1,0,0,0,False,400
4821,200093,4,3,150010,1,0,0,0,False,150
4822,200093,4,3,150020,1,0,0,0,False,150
4823,200093,4,3,150030,1,0,0,0,False,150
4824,200093,4,3,150040,1,0,0,0,False,150
4826,200094,3,1,104000060,1,0,0,10024,True,4500
4827,200094,3,1,104000070,1,0,0,10124,True,4500
4828,200094,3,1,104000080,1,0,0,10124,True,4500
4829,200094,3,1,102000050,1,0,0,10074,True,4500
4830,200094,4,1,104000100,1,0,0,10124,True,2333
4831,200094,4,1,104000110,1,0,0,10024,True,2333
4832,200094,4,1,107000090,1,0,0,10044,True,2334
4833,200094,5,1,104000120,1,0,0,10124,True,1000
4834,200094,1,2,111000000,1,90,90,20075,True,12000
4835,200094,2,2,111000001,1,90,90,20065,True,10000
4836,200094,3,2,111000002,1,90,90,20015,True,7500
4837,200094,4,2,111000003,1,90,90,20075,True,1500
4838,200094,5,2,111000004,1,90,90,20075,True,750
4839,200094,1,2,120000000,1,90,90,30035,True,5000
4840,200094,2,2,120000001,1,90,90,30045,True,4000
4841,200094,3,2,120000002,1,90,90,30055,True,2400
4842,200094,4,2,120000003,1,90,90,30035,True,550
4843,200094,5,2,120000004,1,90,90,30055,True,300
4844,200094,4,3,110024,1,0,0,0,True,4000
4845,200094,4,3,110034,1,0,0,0,True,4000
4846,200094,4,3,110044,1,0,0,0,True,4000
4847,200094,4,3,110054,1,0,0,0,True,4000
4848,200094,3,3,110060,1,0,0,0,False,700
4849,200094,3,3,110070,1,0,0,0,False,700
4850,200094,3,3,110080,1,0,0,0,False,700
4851,200094,3,3,110090,1,0,0,0,False,700
4852,200094,3,3,110100,1,0,0,0,False,700
4853,200094,3,3,110110,1,0,0,0,False,700
4854,200094,3,3,110120,1,0,0,0,False,700
4855,200094,3,3,110130,1,0,0,0,False,700
4856,200094,3,3,110140,1,0,0,0,False,700
4857,200094,3,3,110150,1,0,0,0,False,700
4858,200094,3,3,110160,1,0,0,0,False,700
4859,200094,3,3,110170,1,0,0,0,False,700
4860,200094,3,3,110180,1,0,0,0,False,700
4861,200094,3,3,110190,1,0,0,0,False,700
4862,200094,3,3,110200,1,0,0,0,False,700
4863,200094,3,3,110210,1,0,0,0,False,500
4864,200094,3,3,110220,1,0,0,0,False,250
4865,200094,3,3,110230,1,0,0,0,False,250
4866,200094,3,3,110240,1,0,0,0,False,250
4867,200094,3,3,110250,1,0,0,0,False,250
4868,200094,3,3,110260,1,0,0,0,False,250
4869,200094,3,3,110270,1,0,0,0,False,250
4870,200094,3,3,110620,1,0,0,0,False,250
4871,200094,3,3,110670,1,0,0,0,False,250
4872,200094,4,3,140000,1,0,0,0,False,400
4873,200094,4,3,150010,1,0,0,0,False,150
4874,200094,4,3,150020,1,0,0,0,False,150
4875,200094,4,3,150030,1,0,0,0,False,150
4876,200094,4,3,150040,1,0,0,0,False,150
4878,200095,3,1,107000060,1,0,0,10044,False,3600
4879,200095,3,1,107000070,1,0,0,10104,False,3600
4880,200095,3,1,107000080,1,0,0,10044,True,3600
4881,200095,3,1,108000050,1,0,0,10114,True,3600
4882,200095,3,1,109000050,1,0,0,10135,True,3600
4883,200095,4,1,107000100,1,0,0,10044,True,3500
4884,200095,4,1,103000090,1,0,0,10084,True,3500
4885,200095,5,1,107000110,1,0,0,10104,True,1000
4886,200095,1,2,105000000,1,90,90,20015,True,12000
4887,200095,2,2,105000001,1,90,90,20015,True,10000
4888,200095,3,2,105000002,1,90,90,20015,True,7500
4889,200095,4,2,105000003,1,90,90,20000,True,1500
4890,200095,5,2,105000004,1,90,90,20000,True,750
4891,200095,1,2,120000000,1,90,90,30035,True,5000
4892,200095,2,2,120000001,1,90,90,30045,True,4000
4893,200095,3,2,120000002,1,90,90,30055,True,2500
4894,200095,4,2,120000003,1,90,90,30035,True,500
4895,200095,5,2,120000004,1,90,90,30055,True,250
4896,200095,3,3,180004,1,0,0,0,True,25000
4897,200095,4,3,180005,1,0,0,0,True,5000
4899,200096,3,1,106000060,1,0,0,10124,True,3600
4900,200096,3,1,106000070,1,0,0,10024,False,3600
4901,200096,3,1,106000080,1,0,0,10024,False,3600
4902,200096,3,1,101000070,1,0,0,10064,False,3600
4903,200096,3,1,110000060,1,0,0,10154,True,3600
4904,200096,4,1,106000100,1,0,0,10024,True,2333
4905,200096,4,1,106000110,1,0,0,10024,True,2333
4906,200096,4,1,104000090,1,0,0,10124,True,2334
4907,200096,5,1,106000120,1,0,0,10124,True,1000
4908,200096,1,2,103000000,1,90,90,20025,True,12000
4909,200096,2,2,103000001,1,90,90,20050,True,10000
4910,200096,3,2,103000002,1,90,90,20025,True,7500
4911,200096,4,2,103000003,1,90,90,20025,True,1500
4912,200096,5,2,103000004,1,90,90,20025,True,750
4913,200096,1,2,112000000,1,90,90,30014,True,5000
4914,200096,2,2,112000001,1,90,90,30014,True,4000
4915,200096,3,2,112000002,1,90,90,30014,True,2400
4916,200096,4,2,112000003,1,90,90,30014,True,550
4917,200096,5,2,112000004,1,90,90,30014,True,300
4918,200096,3,3,170004,1,0,0,0,True,25000
4919,200096,4,3,170005,1,0,0,0,True,5000
4921,200097,3,1,112000020,1,0,0,10014,True,9000
4922,200097,3,1,112000030,1,0,0,10014,True,9000
4923,200097,4,1,112000040,1,0,0,10014,True,7000
4924,200097,5,1,112000060,1,0,0,10014,True,1000
4925,200097,1,2,101000000,1,90,90,20015,True,12000
4926,200097,2,2,101000001,1,90,90,20015,True,10000
4927,200097,3,2,101000002,1,90,90,20000,True,7500
4928,200097,4,2,101000008,1,90,90,20015,True,1500
4929,200097,5,2,101000004,1,90,90,20045,True,750
4930,200097,1,2,112000000,1,90,90,30014,True,5000
4931,200097,2,2,112000001,1,90,90,30014,True,4000
4932,200097,3,2,112000002,1,90,90,30014,True,2400
4933,200097,4,2,112000003,1,90,90,30014,True,550
4934,200097,5,2,112000004,1,90,90,30014,True,300
4935,200097,3,3,170004,1,0,0,0,True,25000
4936,200097,4,3,170005,1,0,0,0,True,5000
4938,200098,3,1,104000170,1,0,0,10024,True,18000
4939,200098,4,1,104000180,1,0,0,10024,True,7000
4940,200098,5,1,104000190,1,0,0,10024,True,1000
4941,200098,1,2,115000000,1,90,90,20015,True,12000
4942,200098,2,2,115000001,1,90,90,20015,True,10000
4943,200098,3,2,115000002,1,90,90,20015,True,7500
