// QuestExistUnitId,QuestSceneId,EnemyKindId,UnitId,NumberOfUnits
970,1014,0,31701,1
971,1014,0,31800,1
972,1014,0,32300,8
973,1014,0,32400,7
974,1014,0,32450,12
975,1014,0,32500,1
976,1014,0,32550,1
977,1014,0,32600,1
978,1014,0,32800,7
979,1014,32900,32900,2
980,1014,0,40080,1
981,1014,0,40210,1
982,1014,0,40230,1
983,1014,0,40270,1
984,1014,10020200,10020201,2
985,1014,10020200,10020202,15
986,1014,10080100,10080100,1
987,1014,10080100,10080101,3
988,1014,10080100,10080102,14
989,1014,10080100,10080110,2
990,1014,10140300,10140301,1
991,1014,10140300,10140302,6
992,1014,10160200,10160202,6
993,1014,10270100,10270101,5
994,1014,10270100,10270102,18
995,1014,10280000,10280000,2
996,1014,10280000,10280001,4
997,1014,10280000,10280002,10
998,1014,10540300,10540300,1
999,1014,10540300,10540301,2
1000,1014,10540300,10540302,5
1001,1014,15050300,15050300,1
1002,1015,30000,30000,8
1003,1015,30000,30002,1
1004,1015,30000,30003,1
1005,1015,0,30300,2
1006,1015,30400,30400,14
1007,1015,30400,30401,7
1008,1015,30400,30402,7
1009,1015,0,30500,2
1010,1015,0,30600,3
1011,1015,0,30700,5
1012,1015,0,30800,3
1013,1015,0,30801,1
1014,1015,0,30802,2
1015,1015,0,30900,19
1016,1015,0,31000,24
1017,1015,0,31700,1
1018,1015,0,31701,1
1019,1015,0,31800,1
1020,1015,32900,32900,2
1021,1015,0,40010,2
1022,1015,0,40090,1
1023,1015,10000100,10000102,21
1024,1015,10000300,10000302,23
1025,1015,10020000,10020002,21
1026,1015,10060000,10060002,10
1027,1015,10060000,10060010,2
1028,1015,10060100,10060102,7
1029,1015,10090100,10090102,11
1030,1015,10150100,10150102,2
1031,1015,15080000,15080000,1
1032,1016,30000,30000,8
1033,1016,30000,30002,1
1034,1016,30000,30003,1
1035,1016,0,30300,2
1036,1016,0,30950,6
1037,1016,31200,31200,1
1038,1016,31300,31300,47
1039,1016,31400,31400,39
1040,1016,0,31700,1
1041,1016,0,31701,1
1042,1016,0,31800,1
1043,1016,32900,32900,3
1044,1016,0,40020,1
1045,1016,0,40070,2
1046,1016,0,40180,1
1047,1016,10010100,10010102,16
1048,1016,10070200,10070202,18
1049,1016,10070200,10070210,2
1050,1016,10140400,10140402,16
1051,1016,10230100,10230102,11
1052,1016,10240100,10240102,2
1053,1016,10280000,10280002,7
1054,1016,10510000,10510002,17
1055,1016,15150000,15150000,1
1056,1017,30000,30001,11
1057,1017,30000,30002,2
1058,1017,30000,30003,1
1059,1017,0,30300,2
1060,1017,0,30600,1
1061,1017,0,30700,1
1062,1017,0,31700,1
1063,1017,0,31701,1
1064,1017,0,31800,1
1065,1017,0,32300,11
1066,1017,0,32400,4
1067,1017,0,32450,3
1068,1017,0,32600,2
1069,1017,0,32800,2
1070,1017,32900,32900,2
1071,1017,0,33300,1
1072,1017,0,40080,1
1073,1017,0,40100,1
1074,1017,0,40130,2
1075,1017,0,40200,1
1076,1017,0,40240,1
1077,1017,10020200,10020201,3
1078,1017,10020200,10020202,18
1079,1017,10080200,10080200,2
1080,1017,10080200,10080201,5
1081,1017,10080200,10080202,20
1082,1017,10080200,10080210,2
1083,1017,10090300,10090301,3
1084,1017,10090300,10090302,4
1085,1017,10100100,10100102,4
1086,1017,10140300,10140300,1
1087,1017,10140300,10140301,3
1088,1017,10140300,10140302,13
1089,1017,10260200,10260202,4
1090,1017,10500200,10500201,4
1091,1017,10500200,10500202,13
1092,1017,15510000,15510000,1
1093,1018,30000,30000,4
1094,1018,30000,30001,4
1095,1018,30000,30002,2
1096,1018,30000,30003,1
1097,1018,0,30300,1
1098,1018,31100,31100,14
1099,1018,0,31700,1
1100,1018,0,31701,1
1101,1018,0,31800,1
1102,1018,32100,32100,1
1103,1018,32900,32900,2
1104,1018,0,33000,8
1105,1018,0,33100,1
1106,1018,0,40050,2
1107,1018,0,40130,1
1108,1018,0,40160,1
1109,1018,0,40230,1
1110,1018,10020300,10020300,1
1111,1018,10020300,10020302,9
1112,1018,10050200,10050200,1
1113,1018,10050200,10050201,1
1114,1018,10050200,10050202,14
1115,1018,10050200,10050210,2
1116,1018,10140100,10140100,1
1117,1018,10140100,10140102,8
1118,1018,10150200,10150202,3
1119,1018,10180300,10180300,1
1120,1018,10180300,10180302,13
1121,1018,10230100,10230100,3
1122,1018,10230100,10230102,6
1123,1018,10280100,10280102,9
1124,1018,15500000,15500000,1
1125,1019,30000,30000,6
1126,1019,30000,30002,2
1127,1019,30000,30003,1
1128,1019,0,30300,2
1129,1019,31200,31200,1
1130,1019,31300,31300,15
1131,1019,31400,31400,7
1132,1019,0,31700,1
1133,1019,0,31701,1
1134,1019,0,31800,1
1135,1019,0,32650,2
1136,1019,32900,32900,2
1137,1019,0,34200,6
1138,1019,0,34201,1
1139,1019,0,34202,2
1140,1019,0,34203,7
1141,1019,0,34204,2
1142,1019,0,34205,1
1143,1019,0,40030,1
1144,1019,0,40160,1
1145,1019,0,40250,1
1146,1019,10030000,10030000,2
1147,1019,10030000,10030002,19
1148,1019,10140000,10140000,1
1149,1019,10140000,10140002,7
1150,1019,10160000,10160002,5
1151,1019,10180000,10180002,15
1152,1019,10510000,10510002,16
1153,1019,10510000,10510010,2
1154,1019,10510100,10510102,6
1155,1019,10530000,10530002,11
1156,1019,15430000,15430000,1
1157,1020,30000,30000,8
1158,1020,30000,30002,1
1159,1020,30000,30003,1
1160,1020,0,30300,3
1161,1020,0,31700,1
1162,1020,0,31701,1
1163,1020,0,31800,1
1164,1020,32900,32900,2
1165,1020,10010200,10010200,2
1166,1020,10010200,10010201,1
1167,1020,10010200,10010202,10
1168,1020,10020000,10020000,3
1169,1020,10020000,10020002,12
1170,1020,10030100,10030100,2
1171,1020,10030100,10030101,2
1172,1020,10030100,10030102,15
1173,1020,10070000,10070000,3
1174,1020,10070000,10070001,2
1175,1020,10070000,10070002,22
1176,1020,10070000,10070010,2
1177,1020,10090000,10090001,1
1178,1020,10090000,10090002,3
1179,1020,10130000,10130002,3
1180,1020,10280000,10280000,2
1181,1020,10280000,10280002,9
1182,1020,15040100,15040100,1
1183,1021,30000,30000,4
1184,1021,30000,30001,4
1185,1021,30000,30002,2
1186,1021,30000,30003,1
1187,1021,0,30300,2
1188,1021,0,30700,2
1189,1021,0,31700,1
1190,1021,0,31701,1
1191,1021,0,31800,1
1192,1021,0,31900,3
1193,1021,32900,32900,2
1194,1021,0,33400,1
1195,1021,0,33500,6
1196,1021,0,33700,2
1197,1021,33800,33800,6
1198,1021,0,33900,9
1199,1021,0,34000,4
1200,1021,10060400,10060400,2
1201,1021,10060400,10060401,1
1202,1021,10060400,10060402,16
1203,1021,10060400,10060410,2
1204,1021,10090200,10090200,1
1205,1021,10090200,10090201,2
1206,1021,10090200,10090202,4
1207,1021,10100300,10100302,2
1208,1021,10180100,10180100,4
1209,1021,10180100,10180101,1
1210,1021,10180100,10180102,20
1211,1021,10260000,10260002,4
1212,1021,10500100,10500100,2
1213,1021,10500100,10500101,4
1214,1021,10500100,10500102,12
1215,1021,15010000,15010000,1
1216,1022,30000,30000,8
1217,1022,30000,30002,1
1218,1022,30000,30003,1
1219,1022,0,30300,1
1220,1022,30400,30400,5
1221,1022,30400,30401,5
1222,1022,30400,30402,5
1223,1022,0,30500,3
1224,1022,0,30600,1
1225,1022,0,30700,1
1226,1022,0,30800,2
1227,1022,0,30801,1
1228,1022,0,30802,1
1229,1022,0,30950,5
1230,1022,0,31700,1
1231,1022,0,31701,1
1232,1022,0,31800,1
1233,1022,32900,32900,2
1234,1022,10000000,10000000,1
1235,1022,10000000,10000002,17
1236,1022,10000000,10000010,2
1237,1022,10000200,10000200,1
1238,1022,10000200,10000201,2
1239,1022,10000200,10000202,10
1240,1022,10020000,10020000,1
1241,1022,10020000,10020001,2
1242,1022,10020000,10020002,6
1243,1022,10140000,10140000,4
1244,1022,10140000,10140002,12
1245,1022,10150000,10150002,3
1246,1022,10270000,10270000,3
1247,1022,10270000,10270001,2
1248,1022,10270000,10270002,16
1249,1022,10550000,10550000,1
1250,1022,10550000,10550001,2
1251,1022,10550000,10550002,16
1252,1022,15050300,15050300,1
1253,1023,30000,30001,9
1254,1023,30000,30002,2
1255,1023,0,30300,2
1256,1023,0,30600,1
1257,1023,0,30700,1
1258,1023,0,31700,1
1259,1023,0,31701,1
1260,1023,0,31800,1
1261,1023,0,32300,11
1262,1023,0,32400,2
1263,1023,0,32450,6
1264,1023,0,32500,3
1265,1023,0,32501,2
1266,1023,0,32600,3
1267,1023,0,32800,4
1268,1023,32900,32900,2
1269,1023,0,33200,7
1270,1023,0,33300,1
1271,1023,10020200,10020202,19
1272,1023,10060100,10060102,16
1273,1023,10080000,10080002,15
1274,1023,10090300,10090301,1
1275,1023,10090300,10090302,6
1276,1023,10140300,10140310,2
1277,1023,10160200,10160202,2
1278,1023,10280100,10280102,9
1279,1023,10540300,10540302,16
1280,1023,15041100,15041100,1
1281,1024,30000,30000,8
1282,1024,30000,30002,1
1283,1024,30000,30003,1
1284,1024,0,30300,1
1285,1024,0,30900,14
1286,1024,31200,31200,1
1287,1024,31300,31300,5
1288,1024,31400,31400,15
1289,1024,0,31700,1
1290,1024,0,31701,1
1291,1024,0,31800,1
1292,1024,32900,32900,2
1293,1024,10030000,10030002,9
1294,1024,10050000,10050002,15
1295,1024,10050200,10050202,11
1296,1024,10050200,10050210,2
1297,1024,10100000,10100002,3
1298,1024,10120000,10120002,1
1299,1024,10140100,10140102,10
1300,1024,10270100,10270102,18
1301,1024,15080000,15080000,1
1302,1025,30000,30000,8
1303,1025,30000,30002,1
1304,1025,30000,30003,1
1305,1025,0,30300,2
1306,1025,31300,31300,13
1307,1025,31400,31400,5
1308,1025,0,31700,1
1309,1025,0,31701,1
1310,1025,0,31800,1
1311,1025,0,32650,1
1312,1025,32900,32900,2
1313,1025,0,34200,2
1314,1025,0,34201,2
1315,1025,0,34202,2
1316,1025,0,34203,2
1317,1025,0,34204,2
1318,1025,0,34205,2
1319,1025,10020000,10020002,24
1320,1025,10090100,10090101,1
1321,1025,10090100,10090102,8
1322,1025,10230000,10230002,11
1323,1025,10240000,10240002,2
1324,1025,10510100,10510102,11
1325,1025,10530100,10530102,10
1326,1025,10550000,10550002,17
1327,1025,10550000,10550010,2
1328,1025,15150100,15150100,1
1329,1026,30000,30000,4
1330,1026,30000,30001,4
1331,1026,30000,30002,2
1332,1026,30000,30003,1
1333,1026,0,30300,2
1334,1026,0,30700,1
1335,1026,31300,31300,7
1336,1026,0,31700,1
1337,1026,0,31701,1
1338,1026,0,31800,1
1339,1026,0,32601,1
1340,1026,32900,32900,2
1341,1026,0,33500,1
1342,1026,0,33501,2
1343,1026,0,33502,3
1344,1026,33800,33801,5
1345,1026,0,33900,3
1346,1026,0,34400,1
1347,1026,0,34500,1
1348,1026,0,34501,1
1349,1026,34600,34600,3
1350,1026,0,34700,3
1351,1026,0,40030,1
1352,1026,0,40040,1
1353,1026,0,40160,1
1354,1026,10010100,10010101,1
1355,1026,10010100,10010102,5
1356,1026,10030300,10030300,2
1357,1026,10030300,10030302,11
1358,1026,10030300,10030310,2
1359,1026,10040300,10040300,2
1360,1026,10040300,10040302,3
1361,1026,10080100,10080100,6
1362,1026,10080100,10080102,11
1363,1026,10090500,10090500,1
1364,1026,10090500,10090501,1
1365,1026,10090500,10090502,3
1366,1026,10100300,10100300,1
1367,1026,10100300,10100302,3
1368,1026,10180300,10180302,19
1369,1026,15020200,15020200,1
1370,1027,30000,30000,4
1371,1027,30000,30001,4
1372,1027,30000,30002,2
1373,1027,30000,30003,1
1374,1027,0,30300,2
1375,1027,31100,31100,14
1376,1027,0,31700,1
1377,1027,0,31701,1
1378,1027,0,31800,1
1379,1027,32900,32900,2
1380,1027,0,33000,8
1381,1027,0,33100,1
1382,1027,10020300,10020301,1
1383,1027,10020300,10020302,20
1384,1027,10060000,10060000,1
1385,1027,10060000,10060002,5
1386,1027,10060100,10060100,2
1387,1027,10060100,10060101,1
1388,1027,10060100,10060102,10
1389,1027,10060200,10060210,2
1390,1027,10100200,10100201,1
1391,1027,10100200,10100202,1
1392,1027,10260100,10260101,1
1393,1027,10260100,10260102,1
1394,1027,15540000,10570000,12
1395,1027,15541000,10571000,13
1396,1027,15542000,10572000,11
1397,1027,15540000,15540001,4
1398,1027,15541000,15541001,3
1399,1027,15542000,15542000,1
1400,1027,15542000,15542001,2
1401,1028,30000,30000,8
1402,1028,30000,30002,1
1403,1028,30000,30003,1
1404,1028,0,30300,2
1405,1028,30400,30400,6
1406,1028,30400,30401,3
1407,1028,30400,30402,4
1408,1028,0,30500,2
1409,1028,0,30600,1
1410,1028,0,30700,3
1411,1028,0,30800,5
1412,1028,0,30801,1
1413,1028,0,30900,24
1414,1028,0,30950,1
1415,1028,0,31000,21
1416,1028,0,31700,1
1417,1028,0,31701,1
1418,1028,0,31800,1
1419,1028,32900,32900,2
1420,1028,10000100,10000110,2
1421,1028,10000200,10000200,1
1422,1028,10000200,10000201,3
1423,1028,10000200,10000202,13
1424,1028,10060100,10060100,2
1425,1028,10060100,10060101,2
1426,1028,10060100,10060102,12
1427,1028,10090400,10090402,4
1428,1028,10140100,10140100,2
1429,1028,10140100,10140101,1
1430,1028,10140100,10140102,9
1431,1028,10180100,10180100,1
1432,1028,10180100,10180102,10
1433,1028,10250000,10250001,1
1434,1028,10250000,10250002,3
1435,1028,10560100,10560101,1
1436,1028,10560100,10560102,13
1437,1028,10580000,10580000,5
1438,1028,15040800,15040800,1
1439,1029,30000,30000,8
1440,1029,30000,30002,1
1441,1029,30000,30003,1
1442,1029,0,30300,2
1443,1029,0,31700,1
1444,1029,0,31701,1
1445,1029,0,31800,1
1446,1029,32900,32900,2
1447,1029,10010300,10010302,15
1448,1029,10030000,10030002,13
1449,1029,10070100,10070102,21
1450,1029,10070300,10070310,2
1451,1029,10160100,10160102,4
1452,1029,10180000,10180002,9
1453,1029,10530200,10530202,10
1454,1029,10540100,10540102,15
1455,1029,15170100,15170100,1
1456,1030,30000,30000,4
1457,1030,30000,30001,4
1458,1030,30000,30002,2
1459,1030,30000,30003,1
1460,1030,0,30300,2
1461,1030,0,30700,1
1462,1030,0,31700,1
1463,1030,0,31701,1
1464,1030,0,31800,1
1465,1030,32900,32900,2
1466,1030,0,33400,2
1467,1030,0,33500,8
1468,1030,0,33501,1
1469,1030,0,33502,1
1470,1030,0,33700,4
1471,1030,33800,33800,8
1472,1030,0,33900,6
1473,1030,0,34000,8
1474,1030,0,34100,4
1475,1030,0,35100,4
1476,1030,10020100,10020100,20
1477,1030,10050300,10050300,28
1478,1030,10090500,10090500,8
1479,1030,10100300,10100300,4
1480,1030,10120200,10120200,5
1481,1030,10140200,10140210,2
1482,1030,10500100,10500100,11
1483,1030,10540200,10540200,11
1484,1030,15140100,15140100,1
1485,1031,30000,30000,8
1486,1031,30000,30002,1
1487,1031,30000,30003,1
1488,1031,0,30300,2
1489,1031,31200,31200,2
1490,1031,31300,31300,30
1491,1031,31400,31400,13
1492,1031,0,31700,1
1493,1031,0,31701,1
1494,1031,0,31800,1
1495,1031,0,32650,1
1496,1031,32900,32900,2
1497,1031,0,34201,1
1498,1031,0,34203,1
1499,1031,0,34204,1
1500,1031,0,34205,1
1501,1031,10100100,10100100,3
1502,1031,10100100,10100101,1
1503,1031,10100100,10100102,2
1504,1031,10230100,10230101,3
1505,1031,10230100,10230102,6
1506,1031,10260300,10260301,4
1507,1031,10270000,10270002,26
1508,1031,10500000,10500001,1
1509,1031,10500000,10500002,14
1510,1031,10510000,10510001,11
1511,1031,10510000,10510002,16
1512,1031,10530000,10530002,21
1513,1031,10530000,10530010,2
1514,1031,10530100,10530101,3
1515,1031,10530100,10530102,4
1516,1031,10530200,10530200,2
1517,1031,15040500,15040500,1
1518,1032,30000,30000,4
1519,1032,30000,30001,4
1520,1032,30000,30002,2
1521,1032,30000,30003,1
1522,1032,0,30300,2
1523,1032,31300,31300,29
1524,1032,0,31700,1
1525,1032,0,31701,1
1526,1032,0,31800,1
1527,1032,0,32601,1
1528,1032,32900,32900,3
1529,1032,0,33501,5
1530,1032,0,33502,7
1531,1032,33800,33800,16
1532,1032,33800,33801,16
1533,1032,0,33901,5
1534,1032,0,34500,4
1535,1032,0,34501,1
1536,1032,34600,34600,20
1537,1032,0,34700,8
1538,1032,10010200,10010201,7
1539,1032,10010300,10010301,3
1540,1032,10010300,10010302,21
1541,1032,10040100,10040100,5
1542,1032,10040100,10040101,3
1543,1032,10060200,10060201,2
1544,1032,10060200,10060202,4
1545,1032,10060400,10060400,4
1546,1032,10060400,10060401,3
1547,1032,10060400,10060402,14
1548,1032,10080300,10080301,13
1549,1032,10080300,10080302,20
1550,1032,10080300,10080310,2
1551,1032,10090500,10090501,4
1552,1032,10090500,10090502,4
1553,1032,10100300,10100300,3
1554,1032,10100300,10100302,4
1555,1032,10150100,10150100,1
1556,1032,10150100,10150101,2
1557,1032,15010200,15010200,1
1558,2001,30000,30000,4
1559,2001,30000,30001,4
1560,2001,30000,30002,2
1561,2001,30000,30003,1
1562,2001,0,30300,2
1563,2001,31100,31100,21
1564,2001,0,31700,1
1565,2001,0,31701,1
1566,2001,0,31800,1
1567,2001,32100,32100,1
1568,2001,32900,32900,2
1569,2001,0,33000,8
1570,2001,0,33100,1
1571,2001,0,40050,1
1572,2001,0,40100,1
1573,2001,0,40130,1
1574,2001,0,40160,1
1575,2001,0,40260,1
1576,2001,10050200,10050202,12
1577,2001,10050200,10050210,2
1578,2001,10060100,10060102,11
1579,2001,10100100,10100102,2
1580,2001,10140100,10140102,11
1581,2001,10150200,10150202,2
1582,2001,10180100,10180100,1
1583,2001,10180100,10180102,20
1584,2001,10530100,10530100,5
1585,2001,10530100,10530102,9
1586,2001,15311000,15311000,1
1587,2002,30000,30000,8
1588,2002,30000,30002,1
1589,2002,30000,30003,1
1590,2002,0,30300,2
1591,2002,30400,30400,7
1592,2002,30400,30401,7
1593,2002,30400,30402,3
1594,2002,0,30500,2
1595,2002,0,30600,2
1596,2002,0,30700,6
1597,2002,0,30800,2
1598,2002,0,30801,3
1599,2002,0,30802,1
1600,2002,0,30900,24
1601,2002,0,31000,19
1602,2002,0,31700,1
1603,2002,0,31701,1
1604,2002,0,31800,1
1605,2002,32900,32900,2
1606,2002,0,40010,1
1607,2002,0,40020,2
1608,2002,0,40060,2
1609,2002,10000100,10000102,7
1610,2002,10000200,10000202,18
1611,2002,10010100,10010102,6
1612,2002,10010200,10010202,11
1613,2002,10040300,10040302,7
1614,2002,10060200,10060202,17
1615,2002,10060200,10060210,2
1616,2002,10280000,10280002,17
1617,2002,15041100,15041100,1
1618,2003,30000,30000,8
1619,2003,30000,30002,1
1620,2003,30000,30003,1
1621,2003,0,30300,2
1622,2003,30400,30400,14
1623,2003,30400,30401,5
1624,2003,30400,30402,3
1625,2003,0,30500,3
1626,2003,0,30600,2
1627,2003,0,30700,4
1628,2003,0,30800,3
1629,2003,0,30801,2
1630,2003,0,30802,1
1631,2003,0,30950,8
1632,2003,0,31700,1
1633,2003,0,31701,1
1634,2003,0,31800,1
1635,2003,32900,32900,2
1636,2003,0,40250,2
1637,2003,10000000,10000002,13
1638,2003,10000000,10000010,2
1639,2003,10000200,10000202,6
1640,2003,10000300,10000302,6
1641,2003,10020000,10020002,14
1642,2003,10090100,10090102,8
1643,2003,10130300,10130302,3
1644,2003,10510000,10510002,7
1645,2003,10510100,10510101,4
1646,2003,10510100,10510102,11
1647,2003,15010100,15010100,1
1648,2004,30000,30000,4
1649,2004,30000,30001,4
1650,2004,30000,30002,2
1651,2004,30000,30003,1
1652,2004,0,30300,2
1653,2004,0,31700,1
1654,2004,0,31701,1
1655,2004,0,31800,1
1656,2004,32900,32900,2
1657,2004,0,33400,2
1658,2004,0,33500,6
1659,2004,0,33501,2
1660,2004,0,33502,1
1661,2004,0,33700,2
1662,2004,33800,33800,12
1663,2004,0,33900,2
1664,2004,0,34000,6
1665,2004,10020100,10020102,18
1666,2004,10060400,10060401,2
1667,2004,10060400,10060402,9
1668,2004,10060400,10060410,2
1669,2004,10090500,10090501,2
1670,2004,10090500,10090502,5
1671,2004,10100300,10100302,2
1672,2004,10160100,10160102,3
1673,2004,10500100,10500101,2
1674,2004,10500100,10500102,8
1675,2004,10540200,10540202,12
1676,2004,15100100,15100100,1
1677,2005,30000,30000,8
1678,2005,30000,30002,1
1679,2005,30000,30003,1
1680,2005,30100,30100,14
1681,2005,30100,30101,13
1682,2005,30100,30102,20
1683,2005,0,30200,5
1684,2005,0,30300,2
1685,2005,0,31700,1
1686,2005,0,31701,1
1687,2005,0,31800,1
1688,2005,32900,32900,3
1689,2005,10030100,10030102,14
1690,2005,10050200,10050201,3
1691,2005,10050200,10050202,7
1692,2005,10050200,10050210,2
1693,2005,10090000,10090000,1
1694,2005,10090000,10090001,2
1695,2005,10090000,10090002,6
1696,2005,10240100,10240102,2
1697,2005,10270100,10270102,31
1698,2005,10500000,10500001,3
1699,2005,10500000,10500002,19
1700,2005,10540100,10540102,33
1701,2005,15020100,15020100,1
1702,2006,30000,30000,8
1703,2006,30000,30002,1
1704,2006,30000,30003,1
1705,2006,30100,30100,3
1706,2006,30100,30101,3
1707,2006,30100,30102,3
1708,2006,0,30300,2
1709,2006,0,30950,10
1710,2006,0,31700,1
1711,2006,0,31701,1
1712,2006,0,31800,1
1713,2006,32900,32900,3
1714,2006,0,40030,1
1715,2006,0,40250,1
1716,2006,0,40260,1
1717,2006,10030200,10030202,21
1718,2006,10070200,10070202,12
1719,2006,10100100,10100102,2
1720,2006,10180000,10180002,16
1721,2006,10260300,10260302,2
1722,2006,10510000,10510002,11
1723,2006,10510000,10510010,2
1724,2006,10530000,10530002,22
1725,2006,15110100,15110100,1
1726,2007,30000,30001,11
1727,2007,30000,30002,2
1728,2007,30000,30003,1
1729,2007,0,30300,1
1730,2007,0,30600,1
1731,2007,0,30700,1
1732,2007,0,31700,1
1733,2007,0,31701,1
1734,2007,0,31800,1
1735,2007,0,32300,5
1736,2007,0,32400,1
1737,2007,0,32500,1
1738,2007,0,32550,1
1739,2007,0,32600,3
1740,2007,0,32800,7
1741,2007,32900,32900,2
1742,2007,0,33300,2
1743,2007,0,40080,1
1744,2007,0,40130,1
1745,2007,0,40140,1
1746,2007,0,40230,2
1747,2007,0,40270,1
1748,2007,10020200,10020200,2
1749,2007,10020200,10020201,3
1750,2007,10020200,10020202,23
1751,2007,10080200,10080200,1
1752,2007,10080200,10080201,1
1753,2007,10080200,10080202,9
1754,2007,10080200,10080210,2
1755,2007,10140300,10140301,1
1756,2007,10140300,10140302,10
1757,2007,10150300,10150302,3
1758,2007,10230000,10230000,2
1759,2007,10230000,10230001,3
1760,2007,10230000,10230002,13
1761,2007,10500200,10500200,1
1762,2007,10500200,10500201,4
1763,2007,10500200,10500202,11
1764,2007,10540300,10540300,1
1765,2007,10540300,10540301,3
1766,2007,10540300,10540302,10
1767,2007,15050000,15050000,1
1768,2008,30000,30000,4
1769,2008,30000,30001,4
1770,2008,30000,30002,2
1771,2008,30000,30003,1
1772,2008,0,30300,2
1773,2008,31100,31100,15
1774,2008,0,31700,1
1775,2008,0,31701,1
1776,2008,0,31800,1
1777,2008,32100,32100,1
1778,2008,32900,32900,2
1779,2008,0,33000,8
1780,2008,0,33100,1
1781,2008,0,40090,1
1782,2008,0,40170,1
1783,2008,0,40190,1
1784,2008,10020300,10020302,13
1785,2008,10060200,10060200,1
1786,2008,10060200,10060201,1
1787,2008,10060200,10060202,9
1788,2008,10070200,10070200,2
1789,2008,10070200,10070202,14
1790,2008,10070200,10070210,2
1791,2008,10090200,10090202,5
1792,2008,10230100,10230100,1
1793,2008,10230100,10230101,1
1794,2008,10230100,10230102,11
1795,2008,10250100,10250102,4
1796,2008,10280100,10280100,1
1797,2008,10280100,10280102,11
1798,2008,15300000,15300000,1
1799,2009,30000,30000,8
1800,2009,30000,30002,1
1801,2009,30000,30003,1
1802,2009,0,30300,1
1803,2009,0,31700,1
1804,2009,0,31701,1
1805,2009,0,31800,1
1806,2009,32900,32900,2
1807,2009,10050400,10050400,3
1808,2009,10050400,10050401,1
1809,2009,10050400,10050402,13
1810,2009,10050400,10050410,2
1811,2009,10080300,10080300,2
1812,2009,10080300,10080302,7
1813,2009,10130300,10130302,2
1814,2009,10140400,10140400,3
1815,2009,10140400,10140401,2
1816,2009,10140400,10140402,14
1817,2009,10150400,10150402,2
1818,2009,10230100,10230100,1
1819,2009,10230100,10230101,2
1820,2009,10230100,10230102,10
1821,2009,10280100,10280100,2
1822,2009,10280100,10280101,1
1823,2009,10280100,10280102,12
1824,2009,10500300,10500300,2
1825,2009,10500300,10500301,3
1826,2009,10500300,10500302,8
1827,2009,15040400,15040400,1
1828,2010,30000,30000,8
1829,2010,30000,30002,1
1830,2010,30000,30003,1
1831,2010,0,30200,3
1832,2010,0,30300,2
1833,2010,31200,31200,1
1834,2010,31300,31300,6
1835,2010,31400,31400,14
1836,2010,0,31700,1
1837,2010,0,31701,1
1838,2010,0,31800,1
1839,2010,32900,32900,2
1840,2010,10020400,10020401,2
1841,2010,10020400,10020402,10
1842,2010,10070200,10070200,1
1843,2010,10070200,10070201,2
1844,2010,10070200,10070202,17
1845,2010,10090200,10090202,4
1846,2010,10140000,10140000,2
1847,2010,10140000,10140002,9
1848,2010,10230000,10230010,2
1849,2010,10240100,10240102,2
1850,2010,10500000,10500000,1
1851,2010,10500000,10500001,1
1852,2010,10500000,10500002,9
1853,2010,10540100,10540100,1
1854,2010,10540100,10540102,3
1855,2010,15020200,15020200,1
1856,2011,30000,30000,8
1857,2011,30000,30002,1
1858,2011,30000,30003,1
1859,2011,0,30200,6
1860,2011,0,30300,2
1861,2011,31200,31200,2
1862,2011,31300,31300,5
1863,2011,31400,31400,12
1864,2011,0,31700,1
1865,2011,0,31701,1
1866,2011,0,31800,1
1867,2011,32900,32900,1
1868,2011,10030000,10030000,9
1869,2011,10080200,10080200,13
1870,2011,10080200,10080201,1
1871,2011,10080200,10080210,2
1872,2011,10150200,10150200,3
1873,2011,10180000,10180000,9
1874,2011,10180000,10180001,3
1875,2011,10230000,10230000,8
1876,2011,10510000,10510000,12
1877,2011,10510000,10510001,1
1878,2011,10530000,10530000,11
1879,2011,10530000,10530001,1
1880,2011,15010100,15010100,1
1881,2012,30000,30000,4
1882,2012,30000,30001,4
1883,2012,30000,30002,2
1884,2012,30000,30003,1
1885,2012,0,30300,2
1886,2012,0,30700,1
1887,2012,0,31700,1
1888,2012,0,31701,1
1889,2012,0,31800,1
1890,2012,32900,32900,2
1891,2012,0,35500,32
1892,2012,0,35600,4
1893,2012,0,35601,4
1894,2012,0,35602,3
1895,2012,0,40040,1
1896,2012,0,40070,1
1897,2012,0,40090,1
1898,2012,0,40100,1
1899,2012,0,40110,1
1900,2012,0,40170,1
1901,2012,0,40210,1
1902,2012,10040200,10040200,4
1903,2012,10040200,10040201,3
1904,2012,10070000,10070000,5
1905,2012,10070000,10070001,7
1906,2012,10070000,10070002,8
1907,2012,10070200,10070200,5
1908,2012,10070200,10070201,4
1909,2012,10070300,10070310,2
1910,2012,10090100,10090100,5
1911,2012,10090100,10090101,1
1912,2012,10090100,10090102,4
1913,2012,10100000,10100001,5
1914,2012,10120000,10120001,5
1915,2012,10120000,10120002,2
1916,2012,10230100,10230101,5
1917,2012,10230100,10230102,3
1918,2012,10270100,10270100,13
1919,2012,10270100,10270101,3
1920,2012,10270100,10270102,15
1921,2012,15050200,15050200,1
1922,2013,30000,30000,3
1923,2013,30000,30001,1
1924,2013,30000,30002,1
1925,2013,30000,30003,1
1926,2013,0,30300,2
1927,2013,30400,30400,11
1928,2013,30400,30401,11
