// UnitId,Name,Prefab,Animator,Collision,Radius,ChildUnitId,StageStartPrefab,StageStartY,StageStartZ,StageTouchY,StageTouchZ,Playable,Monster,Gimmick,Anger,Commander,Isolated,BaseBehaviour,SoundBehaviour,WeaponType,PoisonTimeCoef,ParalysisTimeCoef,SealedTimeCoef,QuestionTimeCoef,BlueRoseTimeCoef,CharmTimeCoef,BurningTimeCoef,InvalidQuake,GuardCoef,JustGuardTime,FlipHp,DownHp,FlipRecoverTime,DownRecoverTime,DownTime,LossDamage,LossTime,MoveSpeed,MoveSpeedAngry,RotSpeed,RotSpeedAngry,RangeMin,RangeMax,RangeMinAngry,RangeMaxAngry,BackStepSpeed,BackStepSpeedAngry,BackStepCoolTime,MonsterType,MonsterTypeAngry,VsBossType,BossCameraHeight,BossCameraNearDistance,BossCameraFarDistance,BossCameraNearRange,BossCameraFarRange,SearchRange,SearchAngle,LostRange,HomeRange,RoarId,AutoAttackRange,AutoAttackInterval,FindPriority,FindRangeMin,FindRangeMax,LeaveRange,ShowArrow,FindId,LeaveId,DefeatId,WarfareId,AngryId,BadStateBone,BadStateOffsetX,BadStateOffsetY,BadStateOffsetZ,DropOffsetY,ColDropPercentage,ColDropAmount,VpDropPercentage,VpDropAmount,EnemyKindId,DefragMatchLeaguePoint
102000470,"≪フェアリー・ワルツ≫アスナ","Prefabs/Characters/ch_asu","Animators/ch_asu/AsuAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000380,"≪フェアリー・マージ≫リーファ","Prefabs/Characters/ch_lea","Animators/ch_lea/LeaKatanaAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",6,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
101000380,"≪妖精の決闘≫キリト","Prefabs/Characters/ch_kiroa","Animators/ch_kir/KirAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",2,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
104000430,"≪幸せの青い鳥≫シノン","Prefabs/Characters/ch_singg","Animators/ch_sin/SinSniperAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",14,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,10,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
110000220,"≪秘密の甘邸≫アルゴ","Prefabs/Characters/ch_argsa","Animators/ch_arg/ArgSaDaggerAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
110000230,"≪俊鼠の隠密≫アルゴ","Prefabs/Characters/ch_argsa","Animators/ch_arg/ArgSaDaggerAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
110000240,"≪見通す眼差し≫アルゴ","Prefabs/Characters/ch_arg","Animators/ch_arg/ArgClawAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",-0.23,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",8,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
118000160,"≪にじさす未来≫レイン","Prefabs/Characters/ch_rai","Animators/ch_rai/RaiNitoryuAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",2,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
104000440,"≪麗凛な獣猫≫シノン","Prefabs/Characters/ch_sinsa_nekomimi","Animators/ch_sin/SinsaClawCatAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",-0.12,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",8,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
105000320,"≪毛繕い桃猫≫リズベット","Prefabs/Characters/ch_lissa_nekomimi","Animators/ch_lis/LisClawCatAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",-0.12,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",8,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
106000320,"≪まったり愛猫≫シリカ","Prefabs/Characters/ch_silsa_nekomimi","Animators/ch_sil/SilClawCatAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",-0.23,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",8,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
108000180,"≪隆隆狩猫≫エギル","Prefabs/Characters/ch_agisa_nekomimi","Animators/ch_agi/AgiClawCatAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0.22,-0.15,0.42,-0.2,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",8,1,1,1,1,1,1,1,False,0.5,0.15,5000,5000,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
109000360,"≪とびつき活猫≫ユウキ","Prefabs/Characters/ch_yuu_nekomimi","Animators/ch_yuu/yuuClawCatAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",-0.12,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",8,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
109000370,"≪おすわりリトル≫ユウキ","Prefabs/Characters/ch_yuu","Animators/ch_yuu/YuuAxAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",9,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
101000390,"≪飛翔の新天地≫キリト","Prefabs/Characters/ch_kir","Animators/ch_kir/KirKatanaAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",6,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000390,"≪風舞う妖精≫リーファ","Prefabs/Characters/ch_lea","Animators/ch_lea/LeaKatanaAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",6,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
109000380,"≪十字の加護≫ユウキ","Prefabs/Characters/ch_yuu","Animators/ch_yuu/yuuRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
111000270,"≪世界を愛した少女≫アリス","Prefabs/Characters/ch_alc","Animators/ch_alc/Alc1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
112000180,"≪寄り添う心≫ユージオ","Prefabs/Characters/ch_ego","Animators/ch_ego/Ego1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
102000480,"≪犀薫る浜辺≫アスナ","Prefabs/Characters/ch_asupbcc_alc","Animators/ch_asu/AsuPb1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
111000280,"≪波打ち際の彩≫アリス","Prefabs/Characters/ch_alcpbcc_asu","Animators/ch_alc/AlcPbRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
118000170,"≪胸躍る一歩≫レイン","Prefabs/Characters/ch_rai","Animators/ch_rai/RaiRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
106000330,"≪一輪の幼花≫シリカ","Prefabs/Characters/ch_silsa","Animators/ch_sil/SilsaRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000400,"≪微睡の砂浜≫リーファ","Prefabs/Characters/ch_leapb","Animators/ch_lea/LeaPb1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
105000330,"≪海辺の休息≫リズベット","Prefabs/Characters/ch_lispb","Animators/ch_lis/LisPbMaceAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Center",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",10,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
109000390,"≪夏の陽の夢≫ユウキ","Prefabs/Characters/ch_yuupb","Animators/ch_yuu/YuuPb1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
110000250,"≪波際の司令塔≫アルゴ","Prefabs/Characters/ch_argpb","Animators/ch_arg/ArgPbDaggerAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
118000180,"≪心躍る岸辺≫レイン","Prefabs/Characters/ch_raipb","Animators/ch_rai/RaiPbNitoryuAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",2,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
104000450,"≪砂辺の観戦者≫シノン","Prefabs/Characters/ch_sinpb","Animators/ch_sin/SinPbSniperAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",14,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,10,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
106000340,"≪大海の中の絆≫シリカ","Prefabs/Characters/ch_silpb","Animators/ch_sil/SilPbDaggerAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
104000460,"≪騎士の心得≫シノン","Prefabs/Characters/ch_sin_alc","Animators/ch_sin/SinKnight1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
111000290,"≪射撃手の心得≫アリス","Prefabs/Characters/ch_alcgg","Animators/ch_alc/AlcSniperAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",14,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,10,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000410,"≪休息の女神≫リーファ","Prefabs/Characters/ch_leaal","Animators/ch_lea/Leaal1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
102000490,"≪憩いの女神≫アスナ","Prefabs/Characters/ch_asual","Animators/ch_asu/AsualRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
106000350,"≪仔猫の交情≫シリカ","Prefabs/Characters/ch_sil","Animators/ch_sil/SilAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
118000190,"≪開襟への架け橋≫レイン","Prefabs/Characters/ch_rai","Animators/ch_rai/RaiNitoryuAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",2,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
102000500,"≪水妖精の導き≫アスナ","Prefabs/Characters/ch_asu","Animators/ch_asu/AsuMaceAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Center",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",10,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
104000470,"≪同朋の待望≫シノン","Prefabs/Characters/ch_singg","Animators/ch_sin/SinDaggerAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000420,"≪寛ぎの我が家≫リーファ","Prefabs/Characters/ch_lea","Animators/ch_lea/LeaRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
102000510,"≪真夏の眩耀・彩≫アスナ","Prefabs/Characters/ch_asupb","Animators/ch_asu/AsusaRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
102000520,"≪潮風の悪戯・彩≫アスナ","Prefabs/Characters/ch_asupb","Animators/ch_asu/AsuPbRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000430,"≪魅惑の夏日・彩≫リーファ","Prefabs/Characters/ch_leapb","Animators/ch_lea/LeaAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
103000440,"≪灼熱！アタックガール・彩≫リーファ","Prefabs/Characters/ch_leapb","Animators/ch_lea/LeaPbKatanaAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",6,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
104000480,"≪砂浜の女神・彩≫シノン","Prefabs/Characters/ch_sinpb","Animators/ch_sin/SinSniperAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",14,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,10,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
105000340,"≪目映い太陽・彩≫リズベット","Prefabs/Characters/ch_lispb","Animators/ch_lis/LisPbMaceAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Center",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",10,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
106000360,"≪白砂の少女・彩≫シリカ","Prefabs/Characters/ch_silpb","Animators/ch_sil/SilPbDaggerAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",-0.2,0,-0.2,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",4,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
111000300,"≪透き通る青・彩≫アリス","Prefabs/Characters/ch_alcpb","Animators/ch_alc/AlcPb1HandAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Left",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",1,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
102000530,"≪夢の逸楽≫アスナ","Prefabs/Characters/ch_asubn","Animators/ch_asu/AsuBnyRapierAnimatorController","CH_M",0,0,"Prefabs/Camera/Animation/camera_solo_Right",0,0,0,0,True,False,False,False,False,False,"CharaBehaviour","CharaSoundBehaviour",3,1,1,1,1,1,1,1,False,0.5,0.15,100,100,5,5,0.1,25,10,7,7,1440,1440,2,3,2,3,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,,4,3,999,20,40,40,True,,,,,,"Head",0,1,0,0,0,0,0,0,0,0
