// BossAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,SealedIncidence,QuestionIncidence,ReduceMaxHpIncidence,BurningIncidence,Quake,CanParry,KnockBack,KnockBackG,ForwardKnockBack,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
329,"ミーミル_攻撃５_詠唱1",1,20,1000,0,0,0,0,0,False,False,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
330,"ミーミル_攻撃６a_振り下ろし2",1.25,200,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
331,"ミーミル_攻撃６b",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
332,"ミーミル_攻撃１２_回転攻撃01",0.8,200,500,0,0,50,0,0,False,True,4,2,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
333,"ミーミル_攻撃１３_振り下ろし1",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
334,"ミーミル_攻撃１４_連続振り下ろし",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
335,"ミーミル_攻撃１５_詠唱1",1,20,1000,0,0,0,0,0,False,False,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
336,"ミーミル_攻撃１６a_振り下ろし2",1,200,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
337,"ミーミル_攻撃２１_背後攻撃",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
338,"ミーミル_攻撃２２_背後攻撃",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
339,"ミーミル_攻撃２３_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,10,10,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
340,"ミーミル_炎の弾",0.5,1000,0,0,0,0,0,20,False,False,2,1,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
341,"ミーミル_氷の弾",0.5,1000,0,0,0,0,0,0,False,False,2,1,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
342,"ベルゲルミル_攻撃１_鎌の横なぎ",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
343,"ベルゲルミル_攻撃２_回転攻撃01",0.8,200,500,0,0,0,0,0,False,True,4,2,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
344,"ベルゲルミル_攻撃３_振り下ろし1",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
345,"ベルゲルミル_攻撃４_連続振り下ろし",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
346,"ベルゲルミル_攻撃５_詠唱1",1,20,1000,0,0,0,0,0,False,False,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
347,"ベルゲルミル_攻撃６a_振り下ろし2",1.25,200,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
348,"ベルゲルミル_攻撃１１_鎌の横なぎ",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
349,"ベルゲルミル_攻撃１２_回転攻撃01",0.8,200,500,0,0,30,0,0,False,True,4,2,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
350,"ベルゲルミル_攻撃１３_振り下ろし1",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
351,"ベルゲルミル_攻撃１４_連続振り下ろし",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
352,"ベルゲルミル_攻撃１５_詠唱1",1,20,1000,0,0,0,0,0,False,False,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
353,"ベルゲルミル_攻撃１６a_振り下ろし2",1,200,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
354,"ベルゲルミル_攻撃２１_背後攻撃",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
355,"ベルゲルミル_攻撃２２_背後攻撃",1,20,1000,0,0,0,0,0,False,True,8,6,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
356,"ベルゲルミル_攻撃２３_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,10,10,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
357,"ベルゲルミル_攻撃１１_2_鎌の横なぎ",1,20,1000,0,0,0,0,0,False,True,8,6,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
358,"ベルゲルミル_攻撃１３_2_振り下ろし1",1,20,1000,0,0,0,0,0,False,True,8,6,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
359,"ベルゲルミル_攻撃１４_2_連続振り下ろし",1,20,1000,0,0,0,0,0,False,True,8,6,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
360,"ベルゲルミル_攻撃１６a_2_振り下ろし2",1,200,1000,0,0,0,0,0,False,True,8,6,False,1,0,2,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
361,"ヘル_攻撃１_右手による打撃",0.5,20,1000,25,0,0,0,0,False,False,6,3,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
362,"ヘル_攻撃２_尻尾のトゲによる三連突き",1,20,1000,50,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
363,"ヘル_攻撃３_溜めからの尻尾の突き＞突進",1,20,1000,0,0,50,0,0,False,True,10,5,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
364,"ヘル_攻撃４_毒のキッス",0.8,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
365,"ヘル_攻撃５_飛行ポーズ",1,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
366,"ヘル_攻撃６a_横回転攻撃1",1.2,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
367,"ヘル_攻撃６b_横回転攻撃2（毒攻撃）",1.5,200,1000,100,0,0,0,0,False,False,10,5,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
368,"ヘル_攻撃１１_右手による打撃",0.5,20,1000,50,0,0,0,0,False,False,6,3,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
369,"ヘル_攻撃１２_尻尾のトゲによる三連突き",1,20,1000,20,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
370,"ヘル_攻撃１３_溜めからの尻尾の突き＞突進",1,20,1000,0,0,50,0,0,False,True,10,5,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
371,"ヘル_攻撃１４_毒のキッス",0.8,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
372,"ヘル_攻撃１５_飛行ポーズ",1,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
373,"ヘル_攻撃１６a_横回転攻撃1",1.2,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
374,"ヘル_攻撃１６b_横回転攻撃2（毒攻撃）",1.5,200,1000,100,0,0,0,0,False,False,10,5,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
375,"ヘル_攻撃２１_召喚",1,0,0,0,0,0,0,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
376,"ヘル_攻撃２２_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,10,10,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
377,"ランドクリーズ_攻撃１_右手による打撃",0.5,20,1000,25,0,0,0,0,False,False,6,3,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
378,"ランドクリーズ_攻撃２_尻尾のトゲによる三連突き",1,20,1000,10,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
379,"ランドクリーズ_攻撃３_溜めからの尻尾の突き＞突進",1,20,1000,0,0,10,0,0,False,True,10,5,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
380,"ランドクリーズ_攻撃４_毒のキッス",0.8,500,0,10,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
381,"ランドクリーズ_攻撃５_飛行ポーズ",1,500,0,10,50,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
382,"ランドクリーズ_攻撃６a_横回転攻撃1",1.2,500,0,10,10,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
383,"ランドクリーズ_攻撃６b_横回転攻撃2（毒攻撃）",1.5,200,1000,50,20,0,0,0,False,False,10,5,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
384,"ランドクリーズ_攻撃１１_右手による打撃",0.5,20,1000,50,0,0,0,0,False,False,6,3,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
385,"ランドクリーズ_攻撃１２_尻尾のトゲによる三連突き",1,20,1000,10,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
386,"ランドクリーズ_攻撃１３_溜めからの尻尾の突き＞突進",1,20,1000,0,0,10,0,0,False,True,10,5,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
387,"ランドクリーズ_攻撃１４_毒のキッス",0.8,500,0,10,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
388,"ランドクリーズ_攻撃１５_飛行ポーズ",1,500,0,10,50,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
389,"ランドクリーズ_攻撃１６a_横回転攻撃1",1.2,500,0,10,10,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
390,"ランドクリーズ_攻撃１６b_横回転攻撃2（毒攻撃）",1.5,200,1000,50,20,0,0,0,False,False,10,5,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
391,"ランドクリーズ_毒弾1",0.5,500,0,10,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
392,"ランドクリーズ_毒弾2",0.5,500,0,50,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
393,"ランドクリーズ_攻撃２１_召喚",1,0,1000,0,0,0,0,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
394,"ランドクリーズ_攻撃２２_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,10,10,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
395,"ランドクリーズ_攻撃２４_近接突き",0.5,20,1000,0,0,0,0,0,False,True,4,2,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
396,"ランドクリーズ_攻撃２５_近接突き2",0.5,20,1000,50,0,0,0,0,False,True,4,2,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
397,"ランドクリーズ_攻撃２６_近接毒",0.5,20,500,50,0,0,0,0,False,False,8,4,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
398,"ナンナ_攻撃１_右手による打撃",0.5,20,1000,25,0,0,0,0,False,False,6,3,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
399,"ナンナ_攻撃２_尻尾のトゲによる三連突き",1,20,1000,20,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
400,"ナンナ_攻撃３_溜めからの尻尾の突き＞突進",1,20,1000,0,0,20,0,0,False,True,10,5,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
401,"ナンナ_攻撃４_毒のキッス",0.8,500,0,25,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
402,"ナンナ_攻撃５_飛行ポーズ",1,500,0,0,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
403,"ナンナ_攻撃６a_横回転攻撃1",1.2,500,0,25,10,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
404,"ナンナ_攻撃６b_横回転攻撃2（毒攻撃）",1.5,200,1000,100,20,0,0,0,False,False,10,5,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
405,"ナンナ_攻撃１１_右手による打撃",0.5,20,1000,50,0,0,0,0,False,False,6,3,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
406,"ナンナ_攻撃１２_尻尾のトゲによる三連突き",1,20,1000,20,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
407,"ナンナ_攻撃１３_溜めからの尻尾の突き＞突進",1,20,1000,0,0,20,0,0,False,True,10,5,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
408,"ナンナ_攻撃１４_毒のキッス",0.8,500,0,25,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
409,"ナンナ_攻撃１５_飛行ポーズ",1,500,0,0,0,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
410,"ナンナ_攻撃１６a_横回転攻撃1",1.2,500,0,25,10,0,0,0,False,False,1,0,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
411,"ナンナ_攻撃１６b_横回転攻撃2（毒攻撃）",1.5,200,1000,100,20,0,0,0,False,False,10,5,False,1,0,3,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
412,"ナンナ_攻撃２１_召喚",1,0,1000,0,0,0,0,0,False,False,0,0,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
413,"ナンナ_攻撃２２_マルチ吹き飛ばし",0,1000,0,0,0,0,0,0,False,False,10,10,False,0,2,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
414,"スカジ_攻撃１_右手による射撃",0.5,20,1000,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
415,"スカジ_攻撃２_両手水平撃ち",0.5,20,1000,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
417,"スカジ_攻撃４_4本構え",0.8,1000,500,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
418,"スカジ_攻撃６a_垂直構え＞上空射撃",1,20,1000,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
420,"スカジ_攻撃１１_右手による射撃",0.5,20,1000,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
421,"スカジ_攻撃１２_両手水平撃ち",0.5,20,1000,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
423,"スカジ_攻撃１４_4本構え",0.8,1000,500,0,0,0,0,0,False,False,6,3,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
424,"スカジ_攻撃１６a_垂直構え＞上空射撃",1,20,1000,0,0,0,0,0,False,False,6,3,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
426,"スカジ_攻撃２１_右手による射撃2",0.5,1000,0,0,0,0,0,0,False,False,2,2,False,1,0,1,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
427,"スカジ_攻撃２２_右手による射撃3",0.5,1000,0,0,50,0,0,0,False,False,2,2,False,1,0,6,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
428,"スカジ_攻撃２３_移動攻撃前",1.2,20,1000,0,0,10,0,0,False,True,8,6,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
429,"スカジ_攻撃２４_移動攻撃右後ろ",1.4,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
430,"スカジ_攻撃２５_移動攻撃左後ろ",1.5,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
431,"スカジ_攻撃２６_移動攻撃前",1.2,20,1000,0,0,10,0,0,False,True,8,6,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
432,"スカジ_攻撃２７_移動攻撃右後ろ",1.4,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
433,"スカジ_攻撃２８_移動攻撃左後ろ",1.5,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
434,"スカジ_攻撃２９_移動攻撃右後ろ",1,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
435,"スカジ_攻撃３０_移動攻撃左後ろ",1,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
436,"スカジ_攻撃３１_移動攻撃右後ろ",1,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
437,"スカジ_攻撃３２_移動攻撃左後ろ",1,1000,500,0,0,10,0,0,False,True,8,4,False,0,1,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
438,"スカジ_攻撃３３_射撃2始動動作",1,1000,500,0,0,0,0,0,False,True,8,4,False,0,3,0,False,"SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01","SE_BTL_CHR_SLASH_HIT_01"
